=== AHC 066 Comparison Report ===
Code A: temp.cpp
Code B: A_submit.cpp
------------------------------------------------------------
【ケース別結果】
Case 0258.txt | A:    176 [完走] (0.38s) | B:    176 [完走] (0.37s) | 引き分け (差: 0)
Case 0259.txt | A:    136 [完走] (0.30s) | B:    136 [完走] (0.31s) | 引き分け (差: 0)
Case 0260.txt | A:    377 [完走] (0.83s) | B:    377 [完走] (0.81s) | 引き分け (差: 0)
Case 0261.txt | A:    262 [完走] (0.58s) | B:    262 [完走] (0.57s) | 引き分け (差: 0)
Case 0262.txt | A:    153 [完走] (0.33s) | B:    153 [完走] (0.33s) | 引き分け (差: 0)
Case 0263.txt | A:    104 [完走] (0.24s) | B:    104 [完走] (0.23s) | 引き分け (差: 0)
Case 0264.txt | A:    248 [完走] (0.51s) | B:    248 [完走] (0.52s) | 引き分け (差: 0)
Case 0265.txt | A:    108 [完走] (0.24s) | B:    108 [完走] (0.23s) | 引き分け (差: 0)
Case 0266.txt | A:    183 [完走] (0.39s) | B:    183 [完走] (0.38s) | 引き分け (差: 0)
Case 0267.txt | A:     89 [完走] (0.20s) | B:     89 [完走] (0.19s) | 引き分け (差: 0)
Case 0268.txt | A:     99 [完走] (0.24s) | B:     99 [完走] (0.22s) | 引き分け (差: 0)
Case 0269.txt | A:    309 [代替] (0.42s) | B:    398 [代替] (0.40s) | A 勝利 (差: 89)
Case 0270.txt | A:    179 [完走] (0.40s) | B:    179 [完走] (0.39s) | 引き分け (差: 0)
Case 0271.txt | A:    187 [完走] (0.38s) | B:    187 [完走] (0.38s) | 引き分け (差: 0)
Case 0272.txt | A:    162 [完走] (0.37s) | B:    162 [完走] (0.36s) | 引き分け (差: 0)
Case 0273.txt | A:    153 [完走] (0.35s) | B:    153 [完走] (0.34s) | 引き分け (差: 0)
Case 0274.txt | A:     83 [完走] (0.19s) | B:     83 [完走] (0.18s) | 引き分け (差: 0)
Case 0275.txt | A:    234 [完走] (0.52s) | B:    234 [完走] (0.49s) | 引き分け (差: 0)
Case 0276.txt | A:     70 [完走] (0.18s) | B:     70 [完走] (0.15s) | 引き分け (差: 0)
Case 0277.txt | A:     62 [完走] (0.15s) | B:     62 [完走] (0.15s) | 引き分け (差: 0)
Case 0278.txt | A:    306 [完走] (0.60s) | B:    306 [完走] (0.60s) | 引き分け (差: 0)
Case 0279.txt | A:    200 [完走] (0.40s) | B:    200 [完走] (0.40s) | 引き分け (差: 0)
Case 0280.txt | A:     94 [完走] (0.22s) | B:     94 [完走] (0.22s) | 引き分け (差: 0)
Case 0281.txt | A:    131 [完走] (0.26s) | B:    131 [完走] (0.26s) | 引き分け (差: 0)
Case 0282.txt | A:    334 [完走] (0.71s) | B:    334 [完走] (0.71s) | 引き分け (差: 0)
Case 0283.txt | A:    144 [完走] (0.31s) | B:    144 [完走] (0.31s) | 引き分け (差: 0)
Case 0284.txt | A:    116 [完走] (0.25s) | B:    116 [完走] (0.26s) | 引き分け (差: 0)
Case 0285.txt | A:    101 [完走] (0.21s) | B:    101 [完走] (0.22s) | 引き分け (差: 0)
Case 0286.txt | A:    241 [完走] (0.56s) | B:    241 [完走] (0.53s) | 引き分け (差: 0)
Case 0287.txt | A:    166 [完走] (0.36s) | B:    166 [完走] (0.36s) | 引き分け (差: 0)
Case 0288.txt | A:    201 [完走] (0.44s) | B:    201 [完走] (0.43s) | 引き分け (差: 0)
Case 0289.txt | A:    139 [完走] (0.34s) | B:    139 [完走] (0.30s) | 引き分け (差: 0)
Case 0290.txt | A:    228 [完走] (0.48s) | B:    228 [完走] (0.48s) | 引き分け (差: 0)
Case 0291.txt | A:    282 [完走] (0.64s) | B:    282 [完走] (0.62s) | 引き分け (差: 0)
Case 0292.txt | A:     61 [完走] (0.15s) | B:     61 [完走] (0.15s) | 引き分け (差: 0)
Case 0293.txt | A:    155 [完走] (0.37s) | B:    155 [完走] (0.36s) | 引き分け (差: 0)
Case 0294.txt | A:     77 [完走] (0.17s) | B:     77 [完走] (0.16s) | 引き分け (差: 0)
Case 0295.txt | A:    213 [完走] (0.44s) | B:    213 [完走] (0.46s) | 引き分け (差: 0)
Case 0296.txt | A:    279 [完走] (0.60s) | B:    279 [完走] (0.59s) | 引き分け (差: 0)
Case 0297.txt | A:     82 [完走] (0.19s) | B:     82 [完走] (0.18s) | 引き分け (差: 0)
Case 0298.txt | A:    223 [完走] (0.50s) | B:    223 [完走] (0.51s) | 引き分け (差: 0)
Case 0299.txt | A:    135 [完走] (0.30s) | B:    135 [完走] (0.29s) | 引き分け (差: 0)
Case 0300.txt | A:    182 [完走] (0.38s) | B:    182 [完走] (0.38s) | 引き分け (差: 0)
Case 0301.txt | A:    119 [完走] (0.27s) | B:    119 [完走] (0.27s) | 引き分け (差: 0)
Case 0302.txt | A:     74 [完走] (0.17s) | B:     74 [完走] (0.17s) | 引き分け (差: 0)
Case 0303.txt | A:    158 [完走] (0.35s) | B:    158 [完走] (0.35s) | 引き分け (差: 0)
Case 0304.txt | A:    169 [完走] (0.34s) | B:    169 [完走] (0.34s) | 引き分け (差: 0)
Case 0305.txt | A:    326 [完走] (0.69s) | B:    326 [完走] (0.66s) | 引き分け (差: 0)
Case 0306.txt | A:    425 [完走] (0.93s) | B:    425 [完走] (0.92s) | 引き分け (差: 0)
Case 0307.txt | A:    127 [完走] (0.28s) | B:    127 [完走] (0.27s) | 引き分け (差: 0)
Case 0308.txt | A:     56 [完走] (0.13s) | B:     56 [完走] (0.12s) | 引き分け (差: 0)
Case 0309.txt | A:    116 [完走] (0.26s) | B:    116 [完走] (0.25s) | 引き分け (差: 0)
Case 0310.txt | A:    148 [完走] (0.35s) | B:    148 [完走] (0.32s) | 引き分け (差: 0)
Case 0311.txt | A:    104 [完走] (0.22s) | B:    104 [完走] (0.22s) | 引き分け (差: 0)
Case 0312.txt | A:    135 [完走] (0.30s) | B:    135 [完走] (0.30s) | 引き分け (差: 0)
Case 0313.txt | A:    255 [完走] (0.57s) | B:    255 [完走] (0.57s) | 引き分け (差: 0)
Case 0314.txt | A:    174 [完走] (0.37s) | B:    174 [完走] (0.36s) | 引き分け (差: 0)
Case 0315.txt | A:    137 [完走] (0.28s) | B:    137 [完走] (0.28s) | 引き分け (差: 0)
Case 0316.txt | A:    220 [完走] (0.47s) | B:    220 [完走] (0.47s) | 引き分け (差: 0)
Case 0317.txt | A:    159 [完走] (0.34s) | B:    159 [完走] (0.33s) | 引き分け (差: 0)
Case 0318.txt | A:    406 [完走] (0.84s) | B:    406 [完走] (0.84s) | 引き分け (差: 0)
Case 0319.txt | A:    280 [完走] (0.54s) | B:    280 [完走] (0.54s) | 引き分け (差: 0)
Case 0320.txt | A:    248 [完走] (0.50s) | B:    248 [完走] (0.49s) | 引き分け (差: 0)
Case 0321.txt | A:    311 [完走] (0.70s) | B:    311 [完走] (0.70s) | 引き分け (差: 0)
Case 0322.txt | A:    176 [完走] (0.35s) | B:    176 [完走] (0.34s) | 引き分け (差: 0)
Case 0323.txt | A:    270 [完走] (0.56s) | B:    270 [完走] (0.50s) | 引き分け (差: 0)
Case 0324.txt | A:    150 [完走] (0.33s) | B:    150 [完走] (0.31s) | 引き分け (差: 0)
Case 0325.txt | A:    156 [完走] (0.36s) | B:    156 [完走] (0.36s) | 引き分け (差: 0)
Case 0326.txt | A:    308 [完走] (0.67s) | B:    308 [完走] (0.66s) | 引き分け (差: 0)
Case 0327.txt | A:    260 [完走] (0.59s) | B:    260 [完走] (0.60s) | 引き分け (差: 0)
Case 0328.txt | A:    131 [完走] (0.28s) | B:    131 [完走] (0.29s) | 引き分け (差: 0)
Case 0329.txt | A:    224 [完走] (0.49s) | B:    224 [完走] (0.48s) | 引き分け (差: 0)
Case 0330.txt | A:     67 [完走] (0.16s) | B:     67 [完走] (0.16s) | 引き分け (差: 0)
Case 0331.txt | A:    166 [完走] (0.36s) | B:    166 [完走] (0.37s) | 引き分け (差: 0)
Case 0332.txt | A:    160 [完走] (0.36s) | B:    160 [完走] (0.34s) | 引き分け (差: 0)
Case 0333.txt | A:    105 [完走] (0.23s) | B:    105 [完走] (0.24s) | 引き分け (差: 0)
Case 0334.txt | A:    184 [完走] (0.42s) | B:    184 [完走] (0.40s) | 引き分け (差: 0)
Case 0335.txt | A:    205 [完走] (0.45s) | B:    205 [完走] (0.45s) | 引き分け (差: 0)
Case 0336.txt | A:     86 [完走] (0.20s) | B:     86 [完走] (0.20s) | 引き分け (差: 0)
Case 0337.txt | A:     87 [完走] (0.20s) | B:     87 [完走] (0.21s) | 引き分け (差: 0)
Case 0338.txt | A:    314 [完走] (0.65s) | B:    314 [完走] (0.63s) | 引き分け (差: 0)
Case 0339.txt | A:    104 [完走] (0.24s) | B:    104 [完走] (0.23s) | 引き分け (差: 0)
Case 0340.txt | A:     90 [完走] (0.22s) | B:     90 [完走] (0.21s) | 引き分け (差: 0)
Case 0341.txt | A:     77 [完走] (0.17s) | B:     77 [完走] (0.17s) | 引き分け (差: 0)
Case 0342.txt | A:    134 [完走] (0.29s) | B:    134 [完走] (0.29s) | 引き分け (差: 0)
Case 0343.txt | A:    196 [完走] (0.45s) | B:    196 [完走] (0.46s) | 引き分け (差: 0)
Case 0344.txt | A:    246 [完走] (0.51s) | B:    246 [完走] (0.51s) | 引き分け (差: 0)
Case 0345.txt | A:    117 [完走] (0.27s) | B:    117 [完走] (0.26s) | 引き分け (差: 0)
Case 0346.txt | A:    188 [完走] (0.43s) | B:    188 [完走] (0.42s) | 引き分け (差: 0)
Case 0347.txt | A:    372 [完走] (0.76s) | B:    372 [完走] (0.73s) | 引き分け (差: 0)
Case 0348.txt | A:    539 [完走] (1.07s) | B:    539 [完走] (1.06s) | 引き分け (差: 0)
Case 0349.txt | A:    115 [完走] (0.26s) | B:    115 [完走] (0.27s) | 引き分け (差: 0)
Case 0350.txt | A:    289 [完走] (0.63s) | B:    289 [完走] (0.61s) | 引き分け (差: 0)
Case 0351.txt | A:    308 [完走] (0.68s) | B:    308 [完走] (0.68s) | 引き分け (差: 0)
Case 0352.txt | A:    688 [代替] (0.63s) | B:    836 [代替] (0.62s) | A 勝利 (差: 148)
Case 0353.txt | A:    134 [完走] (0.29s) | B:    134 [完走] (0.28s) | 引き分け (差: 0)
Case 0354.txt | A:    396 [完走] (0.82s) | B:    396 [完走] (0.83s) | 引き分け (差: 0)
Case 0355.txt | A:    387 [完走] (0.82s) | B:    387 [完走] (0.80s) | 引き分け (差: 0)
Case 0356.txt | A:    266 [完走] (0.56s) | B:    266 [完走] (0.61s) | 引き分け (差: 0)
Case 0357.txt | A:    462 [代替] (0.68s) | B:    576 [代替] (0.69s) | A 勝利 (差: 114)
Case 0358.txt | A:    269 [完走] (0.61s) | B:    269 [完走] (0.59s) | 引き分け (差: 0)
Case 0359.txt | A:    131 [完走] (0.31s) | B:    131 [完走] (0.30s) | 引き分け (差: 0)
Case 0360.txt | A:    201 [完走] (0.46s) | B:    201 [完走] (0.49s) | 引き分け (差: 0)
Case 0361.txt | A:     96 [完走] (0.25s) | B:     96 [完走] (0.23s) | 引き分け (差: 0)
Case 0362.txt | A:    114 [完走] (0.28s) | B:    114 [完走] (0.30s) | 引き分け (差: 0)
Case 0363.txt | A:    323 [完走] (0.72s) | B:    323 [完走] (0.67s) | 引き分け (差: 0)
Case 0364.txt | A:    190 [完走] (0.40s) | B:    190 [完走] (0.39s) | 引き分け (差: 0)
Case 0365.txt | A:    355 [完走] (0.76s) | B:    355 [完走] (0.76s) | 引き分け (差: 0)
Case 0366.txt | A:    187 [完走] (0.41s) | B:    187 [完走] (0.43s) | 引き分け (差: 0)
Case 0367.txt | A:     81 [完走] (0.18s) | B:     81 [完走] (0.18s) | 引き分け (差: 0)
Case 0368.txt | A:    388 [完走] (0.79s) | B:    388 [完走] (0.78s) | 引き分け (差: 0)
Case 0369.txt | A:    240 [完走] (0.49s) | B:    240 [完走] (0.50s) | 引き分け (差: 0)
Case 0370.txt | A:    176 [完走] (0.37s) | B:    176 [完走] (0.37s) | 引き分け (差: 0)
Case 0371.txt | A:    321 [完走] (0.75s) | B:    321 [完走] (0.73s) | 引き分け (差: 0)
Case 0372.txt | A:    256 [完走] (0.58s) | B:    256 [完走] (0.57s) | 引き分け (差: 0)
Case 0373.txt | A:    128 [完走] (0.29s) | B:    128 [完走] (0.29s) | 引き分け (差: 0)
Case 0374.txt | A:    165 [完走] (0.38s) | B:    165 [完走] (0.36s) | 引き分け (差: 0)
Case 0375.txt | A:    150 [完走] (0.33s) | B:    150 [完走] (0.32s) | 引き分け (差: 0)
Case 0376.txt | A:    223 [完走] (0.46s) | B:    223 [完走] (0.45s) | 引き分け (差: 0)
Case 0377.txt | A:    272 [完走] (0.60s) | B:    272 [完走] (0.59s) | 引き分け (差: 0)
Case 0378.txt | A:    172 [完走] (0.38s) | B:    172 [完走] (0.36s) | 引き分け (差: 0)
Case 0379.txt | A:    111 [完走] (0.27s) | B:    111 [完走] (0.23s) | 引き分け (差: 0)
Case 0380.txt | A:    607 [完走] (1.23s) | B:    607 [完走] (1.21s) | 引き分け (差: 0)
Case 0381.txt | A:    213 [完走] (0.44s) | B:    213 [完走] (0.43s) | 引き分け (差: 0)
Case 0382.txt | A:    220 [完走] (0.49s) | B:    220 [完走] (0.50s) | 引き分け (差: 0)
Case 0383.txt | A:    203 [完走] (0.43s) | B:    203 [完走] (0.43s) | 引き分け (差: 0)
Case 0384.txt | A:    637 [代替] (0.67s) | B:    759 [代替] (0.67s) | A 勝利 (差: 122)
Case 0385.txt | A:    279 [完走] (0.53s) | B:    279 [完走] (0.53s) | 引き分け (差: 0)
Case 0386.txt | A:    224 [完走] (0.46s) | B:    224 [完走] (0.50s) | 引き分け (差: 0)
Case 0387.txt | A:    105 [完走] (0.22s) | B:    105 [完走] (0.20s) | 引き分け (差: 0)
Case 0388.txt | A:    284 [代替] (0.35s) | B:    334 [代替] (0.35s) | A 勝利 (差: 50)
Case 0389.txt | A:    183 [完走] (0.38s) | B:    183 [完走] (0.37s) | 引き分け (差: 0)
Case 0390.txt | A:    335 [完走] (0.75s) | B:    335 [完走] (0.73s) | 引き分け (差: 0)
Case 0391.txt | A:    445 [完走] (0.89s) | B:    445 [完走] (0.89s) | 引き分け (差: 0)
Case 0392.txt | A:    183 [完走] (0.40s) | B:    183 [完走] (0.40s) | 引き分け (差: 0)
Case 0393.txt | A:    443 [代替] (0.47s) | B:    580 [代替] (0.47s) | A 勝利 (差: 137)
Case 0394.txt | A:    196 [完走] (0.42s) | B:    196 [完走] (0.41s) | 引き分け (差: 0)
Case 0395.txt | A:    340 [完走] (0.71s) | B:    340 [完走] (0.70s) | 引き分け (差: 0)
Case 0396.txt | A:    304 [完走] (0.63s) | B:    304 [完走] (0.62s) | 引き分け (差: 0)
Case 0397.txt | A:    399 [完走] (0.90s) | B:    399 [完走] (0.87s) | 引き分け (差: 0)
Case 0398.txt | A:    263 [完走] (0.54s) | B:    263 [完走] (0.53s) | 引き分け (差: 0)
Case 0399.txt | A:    107 [完走] (0.23s) | B:    107 [完走] (0.23s) | 引き分け (差: 0)
Case 0400.txt | A:    217 [完走] (0.45s) | B:    217 [完走] (0.43s) | 引き分け (差: 0)
Case 0401.txt | A:    118 [完走] (0.26s) | B:    118 [完走] (0.25s) | 引き分け (差: 0)
Case 0402.txt | A:     87 [完走] (0.20s) | B:     87 [完走] (0.19s) | 引き分け (差: 0)
Case 0403.txt | A:     60 [完走] (0.15s) | B:     60 [完走] (0.14s) | 引き分け (差: 0)
Case 0404.txt | A:    238 [完走] (0.52s) | B:    238 [完走] (0.49s) | 引き分け (差: 0)
Case 0405.txt | A:    274 [完走] (0.57s) | B:    274 [完走] (0.56s) | 引き分け (差: 0)
Case 0406.txt | A:    541 [完走] (1.07s) | B:    541 [完走] (1.07s) | 引き分け (差: 0)
Case 0407.txt | A:     78 [完走] (0.17s) | B:     78 [完走] (0.18s) | 引き分け (差: 0)
Case 0408.txt | A:    443 [完走] (0.95s) | B:    443 [完走] (0.94s) | 引き分け (差: 0)
Case 0409.txt | A:    103 [完走] (0.24s) | B:    103 [完走] (0.23s) | 引き分け (差: 0)
Case 0410.txt | A:    203 [完走] (0.42s) | B:    203 [完走] (0.41s) | 引き分け (差: 0)
Case 0411.txt | A:     85 [完走] (0.21s) | B:     85 [完走] (0.20s) | 引き分け (差: 0)
Case 0412.txt | A:    158 [完走] (0.35s) | B:    158 [完走] (0.35s) | 引き分け (差: 0)
Case 0413.txt | A:    454 [完走] (0.93s) | B:    454 [完走] (0.92s) | 引き分け (差: 0)
Case 0414.txt | A:    143 [完走] (0.30s) | B:    143 [完走] (0.29s) | 引き分け (差: 0)
Case 0415.txt | A:    109 [完走] (0.24s) | B:    109 [完走] (0.23s) | 引き分け (差: 0)
Case 0416.txt | A:    254 [完走] (0.54s) | B:    254 [完走] (0.52s) | 引き分け (差: 0)
Case 0417.txt | A:    402 [代替] (0.45s) | B:    469 [代替] (0.44s) | A 勝利 (差: 67)
Case 0418.txt | A:    118 [完走] (0.27s) | B:    118 [完走] (0.27s) | 引き分け (差: 0)
Case 0419.txt | A:     72 [完走] (0.17s) | B:     72 [完走] (0.16s) | 引き分け (差: 0)
Case 0420.txt | A:    207 [完走] (0.43s) | B:    207 [完走] (0.46s) | 引き分け (差: 0)
Case 0421.txt | A:    130 [完走] (0.28s) | B:    130 [完走] (0.27s) | 引き分け (差: 0)
Case 0422.txt | A:    198 [完走] (0.42s) | B:    198 [完走] (0.41s) | 引き分け (差: 0)
Case 0423.txt | A:    293 [完走] (0.61s) | B:    293 [完走] (0.62s) | 引き分け (差: 0)
Case 0424.txt | A:    151 [完走] (0.33s) | B:    151 [完走] (0.32s) | 引き分け (差: 0)
Case 0425.txt | A:     81 [完走] (0.19s) | B:     81 [完走] (0.18s) | 引き分け (差: 0)
Case 0426.txt | A:    289 [完走] (0.53s) | B:    289 [完走] (0.53s) | 引き分け (差: 0)
Case 0427.txt | A:    158 [完走] (0.35s) | B:    158 [完走] (0.34s) | 引き分け (差: 0)
Case 0428.txt | A:    293 [完走] (0.60s) | B:    293 [完走] (0.58s) | 引き分け (差: 0)
Case 0429.txt | A:    174 [完走] (0.37s) | B:    174 [完走] (0.36s) | 引き分け (差: 0)
Case 0430.txt | A:    176 [完走] (0.40s) | B:    176 [完走] (0.38s) | 引き分け (差: 0)
Case 0431.txt | A:    281 [完走] (0.61s) | B:    281 [完走] (0.61s) | 引き分け (差: 0)
Case 0432.txt | A:    123 [完走] (0.29s) | B:    123 [完走] (0.28s) | 引き分け (差: 0)
Case 0433.txt | A:    140 [完走] (0.31s) | B:    140 [完走] (0.30s) | 引き分け (差: 0)
Case 0434.txt | A:    328 [完走] (0.67s) | B:    328 [完走] (0.66s) | 引き分け (差: 0)
Case 0435.txt | A:    328 [完走] (0.65s) | B:    328 [完走] (0.63s) | 引き分け (差: 0)
Case 0436.txt | A:    151 [完走] (0.33s) | B:    151 [完走] (0.34s) | 引き分け (差: 0)
Case 0437.txt | A:    400 [完走] (0.84s) | B:    400 [完走] (0.82s) | 引き分け (差: 0)
Case 0438.txt | A:     84 [完走] (0.19s) | B:     84 [完走] (0.19s) | 引き分け (差: 0)
Case 0439.txt | A:    391 [完走] (0.83s) | B:    391 [完走] (0.81s) | 引き分け (差: 0)
Case 0440.txt | A:    164 [完走] (0.35s) | B:    164 [完走] (0.35s) | 引き分け (差: 0)
Case 0441.txt | A:    146 [完走] (0.33s) | B:    146 [完走] (0.31s) | 引き分け (差: 0)
Case 0442.txt | A:     82 [完走] (0.19s) | B:     82 [完走] (0.18s) | 引き分け (差: 0)
Case 0443.txt | A:    441 [代替] (0.51s) | B:    496 [代替] (0.50s) | A 勝利 (差: 55)
Case 0444.txt | A:    237 [完走] (0.50s) | B:    237 [完走] (0.51s) | 引き分け (差: 0)
Case 0445.txt | A:    308 [完走] (0.60s) | B:    308 [完走] (0.60s) | 引き分け (差: 0)
Case 0446.txt | A:    140 [完走] (0.30s) | B:    140 [完走] (0.30s) | 引き分け (差: 0)
Case 0447.txt | A:    132 [完走] (0.29s) | B:    132 [完走] (0.28s) | 引き分け (差: 0)
Case 0448.txt | A:    139 [完走] (0.30s) | B:    139 [完走] (0.29s) | 引き分け (差: 0)
Case 0449.txt | A:    224 [完走] (0.52s) | B:    224 [完走] (0.51s) | 引き分け (差: 0)
Case 0450.txt | A:    313 [完走] (0.62s) | B:    313 [完走] (0.62s) | 引き分け (差: 0)
Case 0451.txt | A:    138 [完走] (0.31s) | B:    138 [完走] (0.30s) | 引き分け (差: 0)
Case 0452.txt | A:    147 [完走] (0.32s) | B:    147 [完走] (0.32s) | 引き分け (差: 0)
Case 0453.txt | A:    300 [完走] (0.62s) | B:    300 [完走] (0.65s) | 引き分け (差: 0)
Case 0454.txt | A:    153 [完走] (0.38s) | B:    153 [完走] (0.33s) | 引き分け (差: 0)
Case 0455.txt | A:    198 [完走] (0.43s) | B:    198 [完走] (0.42s) | 引き分け (差: 0)
Case 0456.txt | A:    416 [完走] (0.84s) | B:    416 [完走] (0.84s) | 引き分け (差: 0)
Case 0457.txt | A:    228 [完走] (0.53s) | B:    228 [完走] (0.48s) | 引き分け (差: 0)
Case 0458.txt | A:    102 [完走] (0.22s) | B:    102 [完走] (0.21s) | 引き分け (差: 0)
Case 0459.txt | A:    233 [完走] (0.53s) | B:    233 [完走] (0.52s) | 引き分け (差: 0)
Case 0460.txt | A:    229 [完走] (0.47s) | B:    229 [完走] (0.47s) | 引き分け (差: 0)
Case 0461.txt | A:     75 [完走] (0.17s) | B:     75 [完走] (0.17s) | 引き分け (差: 0)
Case 0462.txt | A:    135 [完走] (0.30s) | B:    135 [完走] (0.30s) | 引き分け (差: 0)
Case 0463.txt | A:     79 [完走] (0.17s) | B:     79 [完走] (0.16s) | 引き分け (差: 0)
Case 0464.txt | A:    200 [完走] (0.41s) | B:    200 [完走] (0.40s) | 引き分け (差: 0)
Case 0465.txt | A:    387 [完走] (0.80s) | B:    387 [完走] (0.80s) | 引き分け (差: 0)
Case 0466.txt | A:    113 [完走] (0.24s) | B:    113 [完走] (0.24s) | 引き分け (差: 0)
Case 0467.txt | A:     78 [完走] (0.20s) | B:     78 [完走] (0.17s) | 引き分け (差: 0)
Case 0468.txt | A:    325 [完走] (0.73s) | B:    325 [完走] (0.70s) | 引き分け (差: 0)
Case 0469.txt | A:    281 [完走] (0.60s) | B:    281 [完走] (0.61s) | 引き分け (差: 0)
Case 0470.txt | A:    135 [完走] (0.30s) | B:    135 [完走] (0.31s) | 引き分け (差: 0)
Case 0471.txt | A:    228 [完走] (0.48s) | B:    228 [完走] (0.47s) | 引き分け (差: 0)
Case 0472.txt | A:    119 [完走] (0.24s) | B:    119 [完走] (0.24s) | 引き分け (差: 0)
Case 0473.txt | A:    313 [完走] (0.68s) | B:    313 [完走] (0.67s) | 引き分け (差: 0)
Case 0474.txt | A:    159 [完走] (0.34s) | B:    159 [完走] (0.33s) | 引き分け (差: 0)
Case 0475.txt | A:    126 [完走] (0.26s) | B:    126 [完走] (0.26s) | 引き分け (差: 0)
Case 0476.txt | A:    242 [完走] (0.51s) | B:    242 [完走] (0.51s) | 引き分け (差: 0)
Case 0477.txt | A:    174 [完走] (0.38s) | B:    174 [完走] (0.37s) | 引き分け (差: 0)
Case 0478.txt | A:    155 [完走] (0.35s) | B:    155 [完走] (0.33s) | 引き分け (差: 0)
Case 0479.txt | A:    102 [完走] (0.24s) | B:    102 [完走] (0.22s) | 引き分け (差: 0)
Case 0480.txt | A:    333 [完走] (0.69s) | B:    333 [完走] (0.69s) | 引き分け (差: 0)
Case 0481.txt | A:    235 [完走] (0.45s) | B:    235 [完走] (0.46s) | 引き分け (差: 0)
Case 0482.txt | A:    167 [完走] (0.34s) | B:    167 [完走] (0.34s) | 引き分け (差: 0)
Case 0483.txt | A:    181 [完走] (0.40s) | B:    181 [完走] (0.43s) | 引き分け (差: 0)
Case 0484.txt | A:    236 [完走] (0.48s) | B:    236 [完走] (0.46s) | 引き分け (差: 0)
Case 0485.txt | A:    225 [完走] (0.49s) | B:    225 [完走] (0.47s) | 引き分け (差: 0)
Case 0486.txt | A:     99 [完走] (0.22s) | B:     99 [完走] (0.21s) | 引き分け (差: 0)
Case 0487.txt | A:    286 [完走] (0.59s) | B:    286 [完走] (0.59s) | 引き分け (差: 0)
Case 0488.txt | A:    180 [完走] (0.38s) | B:    180 [完走] (0.37s) | 引き分け (差: 0)
Case 0489.txt | A:     82 [完走] (0.20s) | B:     82 [完走] (0.19s) | 引き分け (差: 0)
Case 0490.txt | A:     88 [完走] (0.21s) | B:     88 [完走] (0.19s) | 引き分け (差: 0)
Case 0491.txt | A:    189 [完走] (0.43s) | B:    189 [完走] (0.40s) | 引き分け (差: 0)
Case 0492.txt | A:    419 [代替] (0.42s) | B:    513 [代替] (0.42s) | A 勝利 (差: 94)
Case 0493.txt | A:    164 [完走] (0.34s) | B:    164 [完走] (0.34s) | 引き分け (差: 0)
Case 0494.txt | A:    320 [完走] (0.72s) | B:    320 [完走] (0.73s) | 引き分け (差: 0)
Case 0495.txt | A:    109 [完走] (0.24s) | B:    109 [完走] (0.24s) | 引き分け (差: 0)
Case 0496.txt | A:    291 [完走] (0.63s) | B:    291 [完走] (0.62s) | 引き分け (差: 0)
Case 0497.txt | A:    213 [完走] (0.43s) | B:    213 [完走] (0.43s) | 引き分け (差: 0)
Case 0498.txt | A:    162 [完走] (0.33s) | B:    162 [完走] (0.34s) | 引き分け (差: 0)
Case 0499.txt | A:    339 [完走] (0.67s) | B:    339 [完走] (0.66s) | 引き分け (差: 0)
Case 0500.txt | A:    342 [完走] (0.69s) | B:    342 [完走] (0.68s) | 引き分け (差: 0)
Case 0501.txt | A:    227 [完走] (0.47s) | B:    227 [完走] (0.47s) | 引き分け (差: 0)
Case 0502.txt | A:    246 [完走] (0.49s) | B:    246 [完走] (0.48s) | 引き分け (差: 0)
Case 0503.txt | A:    153 [完走] (0.33s) | B:    153 [完走] (0.32s) | 引き分け (差: 0)
Case 0504.txt | A:    136 [完走] (0.28s) | B:    136 [完走] (0.27s) | 引き分け (差: 0)
Case 0505.txt | A:    129 [完走] (0.29s) | B:    129 [完走] (0.28s) | 引き分け (差: 0)
Case 0506.txt | A:    149 [完走] (0.32s) | B:    149 [完走] (0.31s) | 引き分け (差: 0)
Case 0507.txt | A:    519 [完走] (1.02s) | B:    519 [完走] (1.02s) | 引き分け (差: 0)
Case 0508.txt | A:    184 [完走] (0.47s) | B:    184 [完走] (0.41s) | 引き分け (差: 0)
Case 0509.txt | A:    296 [完走] (0.59s) | B:    296 [完走] (0.59s) | 引き分け (差: 0)
Case 0510.txt | A:     85 [完走] (0.19s) | B:     85 [完走] (0.19s) | 引き分け (差: 0)
Case 0511.txt | A:    210 [完走] (0.45s) | B:    210 [完走] (0.46s) | 引き分け (差: 0)
Case 0512.txt | A:    175 [完走] (0.39s) | B:    175 [完走] (0.38s) | 引き分け (差: 0)
Case 0513.txt | A:    134 [完走] (0.31s) | B:    134 [完走] (0.29s) | 引き分け (差: 0)
Case 0514.txt | A:    355 [完走] (0.75s) | B:    355 [完走] (0.74s) | 引き分け (差: 0)
Case 0515.txt | A:    166 [完走] (0.35s) | B:    166 [完走] (0.34s) | 引き分け (差: 0)
Case 0516.txt | A:    146 [完走] (0.33s) | B:    146 [完走] (0.33s) | 引き分け (差: 0)
Case 0517.txt | A:     94 [完走] (0.23s) | B:     94 [完走] (0.21s) | 引き分け (差: 0)
Case 0518.txt | A:    209 [完走] (0.47s) | B:    209 [完走] (0.44s) | 引き分け (差: 0)
Case 0519.txt | A:    168 [完走] (0.36s) | B:    168 [完走] (0.35s) | 引き分け (差: 0)
