### seed:53 ###

=== [Phase 1] Probe Start (0.3s) ===
Probe Result : Failed (Time out or Dead End)
Difficulty   : HARD
====================================

=== [Phase 2] Main Search Start ===
Trial 114 | Beam: 22 | Noise: 558 | Pen: 3 | Trn: 226 | Bte: 125 | Grb: 77 | Time: 19ms | Nodes: 6565 | Result: Failed [Early Stopped (Stuck)] (Turn: 47, Matched: 23/192, Garbage: 0)
Trial 115 | Beam: 32 | Noise: 604 | Pen: 2 | Trn: 54 | Bte: 223 | Grb: 74 | Time: 65ms | Nodes: 31912 | Result: Failed [Early Stopped (Stuck)] (Turn: 1028, Matched: 28/192, Garbage: 0)
Trial 116 | Beam: 26 | Noise: 1099 | Pen: 1 | Trn: 30 | Bte: 443 | Grb: 26 | Time: 29ms | Nodes: 17824 | Result: Failed [Early Stopped (Stuck)] (Turn: 249, Matched: 24/192, Garbage: 0)
Trial 117 | Beam: 12 | Noise: 1735 | Pen: 3 | Trn: 255 | Bte: 420 | Grb: 4 | Time: 10ms | Nodes: 7145 | Result: Failed [Early Stopped (Stuck)] (Turn: 117, Matched: 24/192, Garbage: 0)
Trial 118 | Beam: 37 | Noise: 1750 | Pen: 3 | Trn: 240 | Bte: 301 | Grb: 25 | Time: 190ms | Nodes: 137088 | Result: 4388 moves
Trial 119 | Beam: 47 | Noise: 1486 | Pen: 2 | Trn: 300 | Bte: 280 | Grb: 99 | Time: 42ms | Nodes: 19510 | Result: Failed [Early Stopped (Stuck)] (Turn: 45, Matched: 24/192, Garbage: 0)
Trial 120 | Beam: 29 | Noise: 1471 | Pen: 1 | Trn: 185 | Bte: 119 | Grb: 73 | Time: 30ms | Nodes: 24677 | Result: Failed [Early Stopped (Stuck)] (Turn: 204, Matched: 24/192, Garbage: 0)
Trial 121 | Beam: 13 | Noise: 943 | Pen: 3 | Trn: 273 | Bte: 412 | Grb: 34 | Time: 15ms | Nodes: 12330 | Result: Failed [Early Stopped (Stuck)] (Turn: 339, Matched: 24/192, Garbage: 0)
Trial 122 | Beam: 47 | Noise: 1553 | Pen: 1 | Trn: 55 | Bte: 274 | Grb: 39 | Time: 100ms | Nodes: 51713 | Result: Failed [Early Stopped (Stuck)] (Turn: 785, Matched: 28/192, Garbage: 0)
Trial 123 | Beam: 26 | Noise: 1391 | Pen: 3 | Trn: 148 | Bte: 104 | Grb: 23 | Time: 218ms | Nodes: 120254 | Result: Failed [Early Stopped (Stuck)] (Turn: 6262, Matched: 124/192, Garbage: 0)
Trial 124 | Beam: 32 | Noise: 1601 | Pen: 3 | Trn: 35 | Bte: 427 | Grb: 63 | Time: 173ms | Nodes: 115036 | Result: 4113 moves
Trial 125 | Beam: 22 | Noise: 1278 | Pen: 3 | Trn: 16 | Bte: 240 | Grb: 81 | Time: 122ms | Nodes: 90156 | Result: 5013 moves
Trial 126 | Beam: 23 | Noise: 1781 | Pen: 3 | Trn: 63 | Bte: 378 | Grb: 48 | Time: 22ms | Nodes: 18097 | Result: Failed [Early Stopped (Stuck)] (Turn: 152, Matched: 24/192, Garbage: 4)
Trial 127 | Beam: 13 | Noise: 1128 | Pen: 2 | Trn: 35 | Bte: 69 | Grb: 62 | Time: 96ms | Nodes: 39197 | Result: Failed [Early Stopped (Stuck)] (Turn: 5029, Matched: 54/192, Garbage: 5)
Trial 128 | Beam: 32 | Noise: 1836 | Pen: 3 | Trn: 74 | Bte: 360 | Grb: 99 | Time: 50ms | Nodes: 29075 | Result: Failed [Early Stopped (Stuck)] (Turn: 599, Matched: 34/192, Garbage: 0)
Trial 129 | Beam: 13 | Noise: 582 | Pen: 3 | Trn: 91 | Bte: 500 | Grb: 84 | Time: 14ms | Nodes: 11119 | Result: Failed [Early Stopped (Stuck)] (Turn: 17, Matched: 10/192, Garbage: 0)
Trial 130 | Beam: 40 | Noise: 686 | Pen: 2 | Trn: 14 | Bte: 40 | Grb: 11 | Time: 61ms | Nodes: 22003 | Result: Failed [Early Stopped (Stuck)] (Turn: 33, Matched: 20/192, Garbage: 0)
Trial 131 | Beam: 38 | Noise: 1450 | Pen: 3 | Trn: 55 | Bte: 115 | Grb: 82 | Time: 35ms | Nodes: 18567 | Result: Failed [Early Stopped (Stuck)] (Turn: 83, Matched: 24/192, Garbage: 0)
Trial 132 | Beam: 25 | Noise: 883 | Pen: 2 | Trn: 112 | Bte: 361 | Grb: 27 | Time: 164ms | Nodes: 121681 | Result: 5540 moves
Trial 133 | Beam: 27 | Noise: 628 | Pen: 1 | Trn: 88 | Bte: 182 | Grb: 92 | Time: 33ms | Nodes: 17193 | Result: Failed [Early Stopped (Stuck)] (Turn: 351, Matched: 24/192, Garbage: 0)
Trial 134 | Beam: 18 | Noise: 990 | Pen: 1 | Trn: 200 | Bte: 450 | Grb: 91 | Time: 19ms | Nodes: 15911 | Result: Failed [Early Stopped (Stuck)] (Turn: 177, Matched: 24/192, Garbage: 0)
Trial 135 | Beam: 47 | Noise: 1710 | Pen: 1 | Trn: 284 | Bte: 280 | Grb: 74 | Time: 43ms | Nodes: 23415 | Result: Failed [Early Stopped (Stuck)] (Turn: 47, Matched: 24/192, Garbage: 0)
Trial 136 | Beam: 50 | Noise: 1877 | Pen: 2 | Trn: 34 | Bte: 442 | Grb: 56 | Time: 47ms | Nodes: 30073 | Result: Failed [Early Stopped (Stuck)] (Turn: 49, Matched: 24/192, Garbage: 0)
Trial 137 | Beam: 50 | Noise: 1660 | Pen: 3 | Trn: 43 | Bte: 103 | Grb: 38 | Time: 48ms | Nodes: 24399 | Result: Failed [Early Stopped (Stuck)] (Turn: 57, Matched: 24/192, Garbage: 7)
Trial 138 | Beam: 28 | Noise: 1442 | Pen: 3 | Trn: 183 | Bte: 22 | Grb: 82 | Time: 25ms | Nodes: 12058 | Result: Failed [Early Stopped (Stuck)] (Turn: 47, Matched: 24/192, Garbage: 0)
Trial 139 | Beam: 35 | Noise: 1549 | Pen: 3 | Trn: 25 | Bte: 167 | Grb: 15 | Time: 33ms | Nodes: 19354 | Result: Failed [Early Stopped (Stuck)] (Turn: 73, Matched: 24/192, Garbage: 12)
Trial 140 | Beam: 38 | Noise: 1073 | Pen: 2 | Trn: 239 | Bte: 299 | Grb: 43 | Time: 35ms | Nodes: 23803 | Result: Failed [Early Stopped (Stuck)] (Turn: 79, Matched: 24/192, Garbage: 0)
Trial 141 | Beam: 33 | Noise: 1208 | Pen: 2 | Trn: 275 | Bte: 86 | Grb: 97 | Time: 50ms | Nodes: 18757 | Result: Failed [Early Stopped (Stuck)] (Turn: 35, Matched: 20/192, Garbage: 0)
Trial 142 | Beam: 48 | Noise: 1793 | Pen: 1 | Trn: 103 | Bte: 141 | Grb: 35 | Time: 193ms | Nodes: 122225 | Result: 2956 moves  <-- Best Updated!
Trial 143 | Beam: 35 | Noise: 582 | Pen: 2 | Trn: 157 | Bte: 223 | Grb: 88 | Time: 31ms | Nodes: 18943 | Result: Failed [Early Stopped (Stuck)] (Turn: 63, Matched: 24/192, Garbage: 0)
Trial 144 | Beam: 43 | Noise: 533 | Pen: 1 | Trn: 286 | Bte: 98 | Grb: 0 | Time: 28ms | Nodes: 10885 | Result: Failed [Time Out] (Turn: 407, Matched: 42/192, Garbage: 0)
====================================

=== [Ranking of Successful Trials] ===
Rank 1 (2956 moves) [Trial 142]
  -> Beam: 48, Noise: 1793, Pen: 1, Trn: 103, Bte: 141, Grb: 35
Rank 2 (3287 moves) [Trial 108]
  -> Beam: 38, Noise: 725, Pen: 3, Trn: 201, Bte: 403, Grb: 80
Rank 3 (4024 moves) [Trial 61]
  -> Beam: 38, Noise: 1067, Pen: 3, Trn: 78, Bte: 124, Grb: 8
Rank 4 (4111 moves) [Trial 57]
  -> Beam: 44, Noise: 1704, Pen: 3, Trn: 39, Bte: 462, Grb: 22
Rank 5 (4113 moves) [Trial 124]
  -> Beam: 32, Noise: 1601, Pen: 3, Trn: 35, Bte: 427, Grb: 63
Rank 6 (4235 moves) [Trial 48]
  -> Beam: 27, Noise: 742, Pen: 1, Trn: 216, Bte: 360, Grb: 16
Rank 7 (4242 moves) [Trial 62]
  -> Beam: 38, Noise: 1010, Pen: 3, Trn: 271, Bte: 466, Grb: 7
Rank 8 (4274 moves) [Trial 49]
  -> Beam: 25, Noise: 924, Pen: 1, Trn: 279, Bte: 124, Grb: 25
Rank 9 (4370 moves) [Trial 30]
  -> Beam: 36, Noise: 1558, Pen: 3, Trn: 99, Bte: 320, Grb: 37
Rank 10 (4388 moves) [Trial 118]
  -> Beam: 37, Noise: 1750, Pen: 3, Trn: 240, Bte: 301, Grb: 25
Rank 11 (4457 moves) [Trial 83]
  -> Beam: 27, Noise: 887, Pen: 2, Trn: 27, Bte: 138, Grb: 4
Rank 12 (4641 moves) [Trial 44]
  -> Beam: 47, Noise: 1913, Pen: 1, Trn: 98, Bte: 220, Grb: 51
Rank 13 (4773 moves) [Trial 75]
  -> Beam: 35, Noise: 1302, Pen: 2, Trn: 199, Bte: 294, Grb: 64
Rank 14 (5013 moves) [Trial 125]
  -> Beam: 22, Noise: 1278, Pen: 3, Trn: 16, Bte: 240, Grb: 81
Rank 15 (5021 moves) [Trial 84]
  -> Beam: 24, Noise: 1585, Pen: 1, Trn: 217, Bte: 424, Grb: 60
Rank 16 (5185 moves) [Trial 105]
  -> Beam: 21, Noise: 947, Pen: 3, Trn: 103, Bte: 400, Grb: 92
Rank 17 (5540 moves) [Trial 132]
  -> Beam: 25, Noise: 883, Pen: 2, Trn: 112, Bte: 361, Grb: 27
Rank 18 (5723 moves) [Trial 33]
  -> Beam: 29, Noise: 524, Pen: 1, Trn: 40, Bte: 438, Grb: 46
Rank 19 (5934 moves) [Trial 41]
  -> Beam: 22, Noise: 554, Pen: 3, Trn: 145, Bte: 264, Grb: 67
Rank 20 (5947 moves) [Trial 45]
  -> Beam: 37, Noise: 1861, Pen: 3, Trn: 240, Bte: 239, Grb: 94
Rank 21 (5958 moves) [Trial 12]
  -> Beam: 37, Noise: 1696, Pen: 3, Trn: 216, Bte: 281, Grb: 50
Rank 22 (6604 moves) [Trial 2]
  -> Beam: 23, Noise: 504, Pen: 2, Trn: 141, Bte: 104, Grb: 61
Rank 23 (6774 moves) [Trial 16]
  -> Beam: 21, Noise: 1711, Pen: 2, Trn: 210, Bte: 154, Grb: 15
Rank 24 (7133 moves) [Trial 86]
  -> Beam: 29, Noise: 1087, Pen: 2, Trn: 30, Bte: 129, Grb: 82
Rank 25 (7907 moves) [Trial 36]
  -> Beam: 17, Noise: 1285, Pen: 1, Trn: 229, Bte: 322, Grb: 69
======================================

Final Best Moves: 2956

### seed:57 ###

=== [Phase 1] Probe Start (0.3s) ===
Probe Result : Failed (Time out or Dead End)
Difficulty   : HARD
====================================

=== [Phase 2] Main Search Start ===
Trial 1 | Beam: 11 | Noise: 1541 | Pen: 3 | Trn: 287 | Bte: 456 | Grb: 7 | Time: 16ms | Nodes: 10132 | Result: Failed [Early Stopped (Stuck)] (Turn: 48, Matched: 12/192, Garbage: 0)
Trial 2 | Beam: 44 | Noise: 1740 | Pen: 2 | Trn: 257 | Bte: 365 | Grb: 7 | Time: 69ms | Nodes: 36863 | Result: Failed [Early Stopped (Stuck)] (Turn: 17, Matched: 10/192, Garbage: 0)
Trial 3 | Beam: 22 | Noise: 1861 | Pen: 1 | Trn: 148 | Bte: 432 | Grb: 42 | Time: 174ms | Nodes: 121813 | Result: 6653 moves  <-- Best Updated!
Trial 4 | Beam: 41 | Noise: 1798 | Pen: 2 | Trn: 179 | Bte: 161 | Grb: 10 | Time: 299ms | Nodes: 189404 | Result: 5773 moves  <-- Best Updated!
Trial 5 | Beam: 30 | Noise: 1959 | Pen: 3 | Trn: 298 | Bte: 488 | Grb: 55 | Time: 66ms | Nodes: 28794 | Result: Failed [Early Stopped (Stuck)] (Turn: 45, Matched: 14/192, Garbage: 0)
Trial 6 | Beam: 15 | Noise: 1134 | Pen: 3 | Trn: 300 | Bte: 40 | Grb: 46 | Time: 20ms | Nodes: 6827 | Result: Failed [Early Stopped (Stuck)] (Turn: 25, Matched: 10/192, Garbage: 0)
Trial 7 | Beam: 24 | Noise: 1735 | Pen: 3 | Trn: 180 | Bte: 117 | Grb: 25 | Time: 39ms | Nodes: 16257 | Result: Failed [Early Stopped (Stuck)] (Turn: 30, Matched: 14/192, Garbage: 0)
Trial 8 | Beam: 47 | Noise: 658 | Pen: 1 | Trn: 213 | Bte: 139 | Grb: 82 | Time: 71ms | Nodes: 31872 | Result: Failed [Early Stopped (Stuck)] (Turn: 121, Matched: 36/192, Garbage: 0)
Trial 9 | Beam: 18 | Noise: 778 | Pen: 3 | Trn: 132 | Bte: 102 | Grb: 1 | Time: 91ms | Nodes: 52964 | Result: Failed [Early Stopped (Stuck)] (Turn: 2989, Matched: 135/192, Garbage: 0)
Trial 10 | Beam: 19 | Noise: 1210 | Pen: 1 | Trn: 133 | Bte: 479 | Grb: 87 | Time: 27ms | Nodes: 18390 | Result: Failed [Early Stopped (Stuck)] (Turn: 237, Matched: 36/192, Garbage: 0)
Trial 11 | Beam: 38 | Noise: 1473 | Pen: 3 | Trn: 276 | Bte: 427 | Grb: 42 | Time: 89ms | Nodes: 33669 | Result: Failed [Early Stopped (Stuck)] (Turn: 56, Matched: 20/192, Garbage: 0)
Trial 12 | Beam: 25 | Noise: 1397 | Pen: 3 | Trn: 279 | Bte: 340 | Grb: 13 | Time: 113ms | Nodes: 67628 | Result: Failed [Early Stopped (Stuck)] (Turn: 2419, Matched: 120/192, Garbage: 0)
Trial 13 | Beam: 24 | Noise: 811 | Pen: 3 | Trn: 68 | Bte: 369 | Grb: 94 | Time: 147ms | Nodes: 102111 | Result: 4999 moves  <-- Best Updated!
Trial 14 | Beam: 23 | Noise: 802 | Pen: 1 | Trn: 88 | Bte: 320 | Grb: 79 | Time: 45ms | Nodes: 20564 | Result: Failed [Early Stopped (Stuck)] (Turn: 29, Matched: 14/192, Garbage: 0)
Trial 15 | Beam: 12 | Noise: 1748 | Pen: 2 | Trn: 213 | Bte: 201 | Grb: 25 | Time: 14ms | Nodes: 7869 | Result: Failed [Early Stopped (Stuck)] (Turn: 20, Matched: 8/192, Garbage: 0)
Trial 16 | Beam: 44 | Noise: 1660 | Pen: 2 | Trn: 282 | Bte: 219 | Grb: 28 | Time: 96ms | Nodes: 34222 | Result: Failed [Early Stopped (Stuck)] (Turn: 33, Matched: 14/192, Garbage: 0)
Trial 17 | Beam: 39 | Noise: 519 | Pen: 3 | Trn: 88 | Bte: 40 | Grb: 62 | Time: 91ms | Nodes: 20280 | Result: Failed [Early Stopped (Stuck)] (Turn: 65, Matched: 20/192, Garbage: 0)
Trial 18 | Beam: 12 | Noise: 999 | Pen: 2 | Trn: 36 | Bte: 315 | Grb: 13 | Time: 18ms | Nodes: 7337 | Result: Failed [Early Stopped (Stuck)] (Turn: 8, Matched: 6/192, Garbage: 0)
Trial 19 | Beam: 23 | Noise: 1813 | Pen: 2 | Trn: 99 | Bte: 398 | Grb: 87 | Time: 142ms | Nodes: 97499 | Result: 5015 moves
Trial 20 | Beam: 27 | Noise: 1472 | Pen: 3 | Trn: 74 | Bte: 242 | Grb: 20 | Time: 61ms | Nodes: 24211 | Result: Failed [Early Stopped (Stuck)] (Turn: 32, Matched: 14/192, Garbage: 0)
Trial 21 | Beam: 37 | Noise: 1050 | Pen: 1 | Trn: 72 | Bte: 483 | Grb: 24 | Time: 239ms | Nodes: 180481 | Result: 5408 moves
Trial 22 | Beam: 15 | Noise: 1051 | Pen: 2 | Trn: 90 | Bte: 92 | Grb: 1 | Time: 28ms | Nodes: 14046 | Result: Failed [Early Stopped (Stuck)] (Turn: 652, Matched: 36/192, Garbage: 1)
Trial 23 | Beam: 27 | Noise: 1239 | Pen: 3 | Trn: 83 | Bte: 403 | Grb: 98 | Time: 41ms | Nodes: 24835 | Result: Failed [Early Stopped (Stuck)] (Turn: 41, Matched: 12/192, Garbage: 0)
Trial 24 | Beam: 13 | Noise: 1013 | Pen: 3 | Trn: 259 | Bte: 98 | Grb: 28 | Time: 14ms | Nodes: 8141 | Result: Failed [Early Stopped (Stuck)] (Turn: 33, Matched: 12/192, Garbage: 0)
Trial 25 | Beam: 29 | Noise: 1367 | Pen: 2 | Trn: 241 | Bte: 49 | Grb: 73 | Time: 53ms | Nodes: 14699 | Result: Failed [Early Stopped (Stuck)] (Turn: 31, Matched: 14/192, Garbage: 0)
Trial 26 | Beam: 22 | Noise: 1665 | Pen: 1 | Trn: 166 | Bte: 208 | Grb: 21 | Time: 38ms | Nodes: 16652 | Result: Failed [Early Stopped (Stuck)] (Turn: 29, Matched: 14/192, Garbage: 0)
Trial 27 | Beam: 44 | Noise: 1397 | Pen: 2 | Trn: 200 | Bte: 366 | Grb: 94 | Time: 69ms | Nodes: 39654 | Result: Failed [Early Stopped (Stuck)] (Turn: 230, Matched: 36/192, Garbage: 0)
Trial 28 | Beam: 14 | Noise: 801 | Pen: 2 | Trn: 208 | Bte: 61 | Grb: 93 | Time: 16ms | Nodes: 6455 | Result: Failed [Early Stopped (Stuck)] (Turn: 20, Matched: 8/192, Garbage: 0)
Trial 29 | Beam: 41 | Noise: 892 | Pen: 3 | Trn: 218 | Bte: 214 | Grb: 92 | Time: 48ms | Nodes: 30860 | Result: Failed [Early Stopped (Stuck)] (Turn: 42, Matched: 18/192, Garbage: 0)
Trial 30 | Beam: 22 | Noise: 1682 | Pen: 1 | Trn: 234 | Bte: 222 | Grb: 82 | Time: 26ms | Nodes: 12642 | Result: Failed [Early Stopped (Stuck)] (Turn: 20, Matched: 8/192, Garbage: 0)
Trial 31 | Beam: 28 | Noise: 1147 | Pen: 3 | Trn: 197 | Bte: 457 | Grb: 13 | Time: 57ms | Nodes: 26829 | Result: Failed [Early Stopped (Stuck)] (Turn: 29, Matched: 14/192, Garbage: 0)
Trial 32 | Beam: 41 | Noise: 1171 | Pen: 2 | Trn: 168 | Bte: 78 | Grb: 93 | Time: 207ms | Nodes: 150297 | Result: 4247 moves  <-- Best Updated!
Trial 33 | Beam: 12 | Noise: 1679 | Pen: 2 | Trn: 291 | Bte: 110 | Grb: 42 | Time: 14ms | Nodes: 7085 | Result: Failed [Early Stopped (Stuck)] (Turn: 15, Matched: 10/192, Garbage: 0)
Trial 34 | Beam: 29 | Noise: 1676 | Pen: 2 | Trn: 216 | Bte: 336 | Grb: 94 | Time: 44ms | Nodes: 24920 | Result: Failed [Early Stopped (Stuck)] (Turn: 33, Matched: 12/192, Garbage: 0)
Trial 35 | Beam: 45 | Noise: 1891 | Pen: 1 | Trn: 54 | Bte: 201 | Grb: 43 | Time: 300ms | Nodes: 200598 | Result: Failed [Time Out] (Turn: 5392, Matched: 191/192, Garbage: 0)
Trial 36 | Beam: 20 | Noise: 1657 | Pen: 1 | Trn: 151 | Bte: 448 | Grb: 2 | Time: 26ms | Nodes: 15126 | Result: Failed [Early Stopped (Stuck)] (Turn: 24, Matched: 8/192, Garbage: 0)
Trial 37 | Beam: 43 | Noise: 1576 | Pen: 1 | Trn: 88 | Bte: 204 | Grb: 16 | Time: 61ms | Nodes: 28537 | Result: Failed [Early Stopped (Stuck)] (Turn: 30, Matched: 10/192, Garbage: 0)
Trial 38 | Beam: 34 | Noise: 896 | Pen: 2 | Trn: 282 | Bte: 468 | Grb: 88 | Time: 51ms | Nodes: 29363 | Result: Failed [Early Stopped (Stuck)] (Turn: 25, Matched: 10/192, Garbage: 0)
Trial 39 | Beam: 45 | Noise: 817 | Pen: 1 | Trn: 114 | Bte: 481 | Grb: 9 | Time: 198ms | Nodes: 148125 | Result: 3681 moves  <-- Best Updated!
Trial 40 | Beam: 16 | Noise: 1342 | Pen: 2 | Trn: 126 | Bte: 40 | Grb: 100 | Time: 19ms | Nodes: 6852 | Result: Failed [Early Stopped (Stuck)] (Turn: 17, Matched: 10/192, Garbage: 0)
Trial 41 | Beam: 20 | Noise: 1198 | Pen: 1 | Trn: 278 | Bte: 261 | Grb: 43 | Time: 35ms | Nodes: 16075 | Result: Failed [Early Stopped (Stuck)] (Turn: 29, Matched: 14/192, Garbage: 0)
Trial 42 | Beam: 30 | Noise: 889 | Pen: 3 | Trn: 127 | Bte: 85 | Grb: 67 | Time: 66ms | Nodes: 19597 | Result: Failed [Early Stopped (Stuck)] (Turn: 68, Matched: 20/192, Garbage: 0)
Trial 43 | Beam: 39 | Noise: 1335 | Pen: 3 | Trn: 167 | Bte: 274 | Grb: 68 | Time: 222ms | Nodes: 144408 | Result: 4265 moves
Trial 44 | Beam: 37 | Noise: 917 | Pen: 2 | Trn: 120 | Bte: 75 | Grb: 9 | Time: 66ms | Nodes: 22857 | Result: Failed [Early Stopped (Stuck)] (Turn: 33, Matched: 14/192, Garbage: 0)
Trial 45 | Beam: 47 | Noise: 1437 | Pen: 2 | Trn: 120 | Bte: 239 | Grb: 86 | Time: 213ms | Nodes: 154280 | Result: 3532 moves  <-- Best Updated!
Trial 46 | Beam: 16 | Noise: 1336 | Pen: 3 | Trn: 186 | Bte: 293 | Grb: 30 | Time: 33ms | Nodes: 14703 | Result: Failed [Early Stopped (Stuck)] (Turn: 29, Matched: 14/192, Garbage: 0)
Trial 47 | Beam: 31 | Noise: 744 | Pen: 3 | Trn: 166 | Bte: 52 | Grb: 53 | Time: 44ms | Nodes: 15462 | Result: Failed [Early Stopped (Stuck)] (Turn: 18, Matched: 10/192, Garbage: 0)
Trial 48 | Beam: 12 | Noise: 1999 | Pen: 2 | Trn: 93 | Bte: 49 | Grb: 75 | Time: 14ms | Nodes: 4252 | Result: Failed [Early Stopped (Stuck)] (Turn: 13, Matched: 6/192, Garbage: 1)
Trial 49 | Beam: 41 | Noise: 1159 | Pen: 2 | Trn: 59 | Bte: 61 | Grb: 85 | Time: 97ms | Nodes: 25794 | Result: Failed [Early Stopped (Stuck)] (Turn: 219, Matched: 44/192, Garbage: 0)
Trial 50 | Beam: 34 | Noise: 900 | Pen: 2 | Trn: 245 | Bte: 415 | Grb: 86 | Time: 167ms | Nodes: 129090 | Result: 4174 moves
Trial 51 | Beam: 26 | Noise: 762 | Pen: 2 | Trn: 286 | Bte: 436 | Grb: 43 | Time: 40ms | Nodes: 23561 | Result: Failed [Early Stopped (Stuck)] (Turn: 25, Matched: 12/192, Garbage: 0)
Trial 52 | Beam: 38 | Noise: 1746 | Pen: 2 | Trn: 192 | Bte: 106 | Grb: 61 | Time: 81ms | Nodes: 25122 | Result: Failed [Early Stopped (Stuck)] (Turn: 79, Matched: 20/192, Garbage: 0)
Trial 53 | Beam: 39 | Noise: 1595 | Pen: 1 | Trn: 52 | Bte: 159 | Grb: 46 | Time: 76ms | Nodes: 27038 | Result: Failed [Early Stopped (Stuck)] (Turn: 35, Matched: 14/192, Garbage: 0)
Trial 54 | Beam: 36 | Noise: 994 | Pen: 3 | Trn: 25 | Bte: 376 | Grb: 45 | Time: 87ms | Nodes: 32077 | Result: Failed [Early Stopped (Stuck)] (Turn: 55, Matched: 20/192, Garbage: 0)
Trial 55 | Beam: 50 | Noise: 522 | Pen: 3 | Trn: 294 | Bte: 251 | Grb: 48 | Time: 151ms | Nodes: 49945 | Result: Failed [Early Stopped (Stuck)] (Turn: 478, Matched: 47/192, Garbage: 0)
Trial 56 | Beam: 29 | Noise: 806 | Pen: 2 | Trn: 29 | Bte: 87 | Grb: 71 | Time: 38ms | Nodes: 17897 | Result: Failed [Early Stopped (Stuck)] (Turn: 37, Matched: 12/192, Garbage: 3)
Trial 57 | Beam: 32 | Noise: 1072 | Pen: 1 | Trn: 161 | Bte: 142 | Grb: 67 | Time: 36ms | Nodes: 22583 | Result: Failed [Early Stopped (Stuck)] (Turn: 58, Matched: 18/192, Garbage: 0)
Trial 58 | Beam: 42 | Noise: 601 | Pen: 3 | Trn: 176 | Bte: 384 | Grb: 49 | Time: 253ms | Nodes: 182679 | Result: 5073 moves
Trial 59 | Beam: 40 | Noise: 1265 | Pen: 1 | Trn: 270 | Bte: 244 | Grb: 14 | Time: 84ms | Nodes: 31156 | Result: Failed [Early Stopped (Stuck)] (Turn: 35, Matched: 14/192, Garbage: 0)
Trial 60 | Beam: 21 | Noise: 1380 | Pen: 2 | Trn: 287 | Bte: 308 | Grb: 78 | Time: 39ms | Nodes: 18767 | Result: Failed [Early Stopped (Stuck)] (Turn: 29, Matched: 14/192, Garbage: 0)
Trial 61 | Beam: 13 | Noise: 872 | Pen: 3 | Trn: 223 | Bte: 472 | Grb: 90 | Time: 19ms | Nodes: 12175 | Result: Failed [Early Stopped (Stuck)] (Turn: 48, Matched: 12/192, Garbage: 0)
Trial 62 | Beam: 45 | Noise: 1147 | Pen: 3 | Trn: 257 | Bte: 74 | Grb: 31 | Time: 300ms | Nodes: 173295 | Result: Failed [Time Out] (Turn: 3915, Matched: 161/192, Garbage: 0)
Trial 63 | Beam: 10 | Noise: 1731 | Pen: 3 | Trn: 154 | Bte: 59 | Grb: 72 | Time: 14ms | Nodes: 5377 | Result: Failed [Early Stopped (Stuck)] (Turn: 45, Matched: 16/192, Garbage: 0)
Trial 64 | Beam: 26 | Noise: 1024 | Pen: 2 | Trn: 137 | Bte: 136 | Grb: 68 | Time: 34ms | Nodes: 16652 | Result: Failed [Early Stopped (Stuck)] (Turn: 24, Matched: 8/192, Garbage: 0)
Trial 65 | Beam: 36 | Noise: 1775 | Pen: 2 | Trn: 49 | Bte: 164 | Grb: 75 | Time: 82ms | Nodes: 26181 | Result: Failed [Early Stopped (Stuck)] (Turn: 70, Matched: 20/192, Garbage: 0)
Trial 66 | Beam: 24 | Noise: 1950 | Pen: 1 | Trn: 93 | Bte: 53 | Grb: 31 | Time: 38ms | Nodes: 15693 | Result: Failed [Early Stopped (Stuck)] (Turn: 177, Matched: 28/192, Garbage: 1)
Trial 67 | Beam: 25 | Noise: 1190 | Pen: 3 | Trn: 252 | Bte: 492 | Grb: 66 | Time: 152ms | Nodes: 111773 | Result: 5182 moves
Trial 68 | Beam: 29 | Noise: 1005 | Pen: 2 | Trn: 265 | Bte: 109 | Grb: 33 | Time: 242ms | Nodes: 154263 | Result: Failed [Early Stopped (Stuck)] (Turn: 5574, Matched: 163/192, Garbage: 0)
Trial 69 | Beam: 50 | Noise: 1396 | Pen: 2 | Trn: 55 | Bte: 427 | Grb: 0 | Time: 114ms | Nodes: 47613 | Result: Failed [Early Stopped (Stuck)] (Turn: 56, Matched: 20/192, Garbage: 0)
Trial 70 | Beam: 13 | Noise: 585 | Pen: 2 | Trn: 216 | Bte: 285 | Grb: 54 | Time: 17ms | Nodes: 11479 | Result: Failed [Early Stopped (Stuck)] (Turn: 39, Matched: 12/192, Garbage: 0)
Trial 71 | Beam: 26 | Noise: 883 | Pen: 3 | Trn: 191 | Bte: 319 | Grb: 96 | Time: 188ms | Nodes: 128337 | Result: 5870 moves
Trial 72 | Beam: 31 | Noise: 588 | Pen: 2 | Trn: 276 | Bte: 30 | Grb: 56 | Time: 44ms | Nodes: 21142 | Result: Failed [Early Stopped (Stuck)] (Turn: 259, Matched: 32/192, Garbage: 0)
Trial 73 | Beam: 10 | Noise: 1860 | Pen: 2 | Trn: 205 | Bte: 455 | Grb: 96 | Time: 12ms | Nodes: 8490 | Result: Failed [Early Stopped (Stuck)] (Turn: 32, Matched: 10/192, Garbage: 0)
Trial 74 | Beam: 29 | Noise: 1014 | Pen: 2 | Trn: 182 | Bte: 112 | Grb: 81 | Time: 55ms | Nodes: 19470 | Result: Failed [Early Stopped (Stuck)] (Turn: 29, Matched: 14/192, Garbage: 0)
Trial 75 | Beam: 17 | Noise: 894 | Pen: 2 | Trn: 152 | Bte: 120 | Grb: 53 | Time: 23ms | Nodes: 9483 | Result: Failed [Early Stopped (Stuck)] (Turn: 9, Matched: 6/192, Garbage: 0)
